1.485389051921900128e-01,-9.690996506184350323e-02,2.575229696122979806e-01,2.608805134270860138e-01,3.126033407222190141e-01,1.341343086784790029e-01,-2.162623034825610080e-01,-1.893339917446340004e-01,2.619597888698920185e-01,2.197085990571759906e-01,-1.514731580651670073e-01,-2.657811692595419828e-01,5.136219818426040334e-02,2.217837184908429959e-01,1.118836266438310023e-01,-3.408214171495230205e-02,-1.207156929774530069e-01,-1.008000655785530053e-01,-1.991903139570750086e-03,1.114616702551689958e-01,1.036371913947039952e-01
2.779476715950600085e-01,9.165680535264800199e-02,3.316563335927489864e-01,3.073721431373480084e-01,2.573591593058630056e-01,6.570227372134579413e-02,-1.918601041552299991e-01,-1.335374835456649978e-01,2.200203104642939889e-01,1.975284686843329918e-01,-1.568353801564819905e-01,-2.816419254321559928e-01,-2.514517224386619842e-02,1.198696891472279952e-01,-1.826038442354130029e-02,-1.191665877736629992e-01,-1.108996425745790021e-01,-1.124851279219870048e-01,-5.318406140402259785e-02,4.429093987224790030e-02,-1.145633597442709956e-02
1.061086257746319955e-01,-2.578987934439800137e-02,3.588745645703069753e-01,2.975425795928060002e-01,2.443350532955470000e-01,1.644606148733340073e-02,-2.887325354383870057e-01,-1.467305846257369872e-01,3.142072559624889960e-01,3.214171815546519873e-01,-1.334611750371479943e-01,-2.842897062086099935e-01,1.620416554580809965e-02,1.985087372171170095e-01,7.851044995483870415e-02,-6.293890573707830449e-02,-7.118225821769690043e-02,-6.682656119094750047e-02,-2.804829910869590173e-02,5.835252863944929980e-02,6.436801672338010594e-02
1.265234395144289870e-01,-4.048200996589709777e-02,3.411286609297479733e-01,3.814458344552730251e-01,2.611540400320189748e-01,-1.704871533381739981e-02,-2.940644188621600041e-01,-2.222783634428419919e-01,2.823377683787189896e-01,3.187723314342350012e-01,-1.468214892666490079e-01,-3.180723179444550075e-01,3.945903858749039844e-02,2.028703922841159912e-01,2.933337133698980109e-02,-7.154368079042819351e-02,-6.062972402682700185e-02,-6.722959535044770174e-02,-3.819571649578799855e-02,7.012653041689169420e-02,4.843966460054240086e-02
2.676870880161379973e-01,9.932662527349840620e-02,5.104537690601610445e-01,5.114675923916459643e-01,3.177880421467539906e-01,6.799187931939819352e-02,-2.028264893405709868e-01,-1.422358384798529940e-01,2.355100144848580046e-01,2.559408134133229762e-01,-1.608908109696070010e-01,-3.420995047781700271e-01,-2.545568041538470022e-02,9.973834396773489930e-02,-1.550045610502370080e-02,-1.388297523892539909e-01,-1.399224122864720088e-01,-1.264482515850459954e-01,-6.757047479975969440e-02,5.788820310325919899e-02,-1.199775059892899988e-02
1.376233551910699959e-01,-8.580764340113869459e-02,3.224459787674059941e-01,3.446948906511649868e-01,2.856424043602219798e-01,5.651689065215170088e-02,-3.144176477183679985e-01,-2.523237744979420216e-01,2.888968316629880184e-01,3.862418814928870181e-01,-1.446207657321909867e-01,-3.335890270865949914e-01,4.160832622217280202e-02,2.366274941531950060e-01,7.143317397420910486e-02,-5.869390244017509695e-02,-7.291327628624430512e-02,-6.426325880811280256e-02,2.245539846532030107e-02,1.307523977020219885e-01,7.413218220569700589e-02
2.639435569474170018e-01,9.035780133818800686e-02,3.688878245279330059e-01,3.566451108453649876e-01,2.528063092316780169e-01,6.392146984529159526e-02,-1.550073681016500005e-01,-1.377434947188100056e-01,2.002617234400929924e-01,2.613451181769629872e-01,-9.937737626664740198e-02,-2.537659084775469864e-01,-1.242760398379279957e-02,9.416602488572090035e-02,-1.323246767303900076e-02,-7.416817825228740058e-02,-8.399547985865719879e-02,-1.044125195391849975e-01,-7.143074490171119617e-02,2.884247617409009881e-02,1.917999567931629942e-02
1.462994873785820049e-01,-7.517431136195359964e-02,2.919347287773160216e-01,3.670944355570109896e-01,2.689473222298580102e-01,5.404920136934809882e-02,-2.429518714487410025e-01,-2.326172910052609899e-01,2.357218209987859969e-01,3.493736436642629895e-01,-9.874370225268279400e-02,-3.086375438731709941e-01,-1.511754908883079958e-02,1.511801073803279993e-01,2.954659360314789915e-02,-5.115402696642099706e-02,-3.858042281451409816e-02,-2.239647748948930123e-02,-1.889090664729059857e-02,5.147973969326310323e-02,3.187092273018970329e-02
1.792980664207839969e-01,-3.830563978536190295e-02,3.196358726558439778e-01,3.830290955465610048e-01,2.753130770223610191e-01,9.908328353605509731e-02,-2.079981269949360001e-01,-2.192145437933739893e-01,1.828451800766769941e-01,2.913846324884259986e-01,-1.635268860315219897e-01,-3.444143967381900207e-01,-3.706360978794070310e-02,1.320516352140750083e-01,-6.404618613191129760e-04,-1.109690427974410060e-01,-1.058331574784240059e-01,-1.152369799571709985e-01,-1.281905630253710009e-02,8.319386663974449869e-02,5.210097044736729938e-02
2.732182255883410238e-01,-2.347031211143179863e-01,-7.961956797906290240e-02,1.598109833598440055e-01,4.164055948633479942e-01,3.688376429675960244e-01,1.687769903599729837e-02,-1.712880499368349962e-01,-1.154244853363349949e-01,-7.154253933523199716e-02,-8.205764651205659649e-03,1.170907845211399956e-01,1.500329164099130086e-01,-3.000607435562889849e-02,-2.311304871211860013e-01,-2.531027525609599871e-01,-1.542442873572369977e-01,-2.605540325939469798e-03,9.299900741259720105e-02,9.172366012769969656e-02,3.594666545979020075e-03
1.964292677701059975e-01,9.021144409491180585e-03,3.177717806605779849e-01,2.934835583767200218e-01,1.856842002307939887e-01,4.406297870114180004e-02,-1.699361617542680114e-01,-1.214605073554859971e-01,2.374369496868319884e-01,2.759002683351409746e-01,-1.091058913630880006e-01,-2.771378935200159987e-01,7.264993482512240204e-03,1.634256136461429976e-01,4.706036382320490097e-02,-4.540900357777249985e-02,-6.711825950649219497e-02,-4.762522392951479971e-02,-5.875202735210119723e-03,5.310658297753469842e-02,3.066931102535180170e-02
2.309988492990669995e-01,1.356565510983379907e-01,4.319662011263070145e-01,4.034228482578660069e-01,2.765707980217420037e-01,6.046414613532029997e-02,-1.922003512564690042e-01,-1.873477237127519901e-01,1.804863245441959974e-01,2.491404113961019906e-01,-1.606394178233480075e-01,-3.800729699149539842e-01,-9.243680372986480542e-02,1.118329611909169991e-01,-4.799282699312629880e-02,-1.633672218112869889e-01,-1.707386094124410114e-01,-1.695077360374659947e-01,-1.124459359445409978e-01,6.507227221333339306e-02,5.025385501069269678e-02
1.451088197480769892e-01,-3.584560649184179854e-02,2.827067966583510228e-01,2.910438841593149806e-01,2.068617121599810038e-01,4.862682757101399744e-02,-1.721106158557479948e-01,-1.156983468090729966e-01,2.512562587468630260e-01,2.579768287691069917e-01,-1.260921172394980083e-01,-2.489573509111389915e-01,4.950618967258169772e-02,2.053114403364139917e-01,6.612259564103969978e-02,-4.407691149720380230e-02,-6.721889314460929854e-02,-5.851403567513140114e-02,-1.358439288901619989e-03,8.205791161307819659e-02,4.549198094571919870e-02
2.356823350032500042e-01,2.924069891354319842e-02,3.491173620781130027e-01,3.559316243456019935e-01,2.906972533781370105e-01,8.100834428630619699e-02,-1.937926280546700131e-01,-1.514622700368110086e-01,2.121300778010269950e-01,2.525815294598209859e-01,-1.026151189136969982e-01,-2.645749552653700043e-01,8.006835405853599333e-03,1.506628292225939969e-01,-2.850599242339989930e-02,-1.589322126710099869e-01,-9.856502031935439334e-02,-7.841335131000019831e-02,-4.341017179193339820e-02,3.347820778387489843e-02,-6.953336199093589770e-03
1.469440380532499868e-01,-9.582888971360420394e-03,3.525335511410829792e-01,3.134350883847389913e-01,1.975987724288920111e-01,1.535242305680470029e-02,-2.164921441963260085e-01,-1.338652730002629909e-01,2.783087882970849969e-01,2.874102627931430232e-01,-1.324855375052539919e-01,-2.399470695004380094e-01,6.091011819827830270e-02,1.871068822148919952e-01,3.089266672007799988e-02,-4.359541687175869790e-02,-5.253610616825230006e-02,-2.410636083390430007e-02,1.608118117372609943e-02,6.250556224949439799e-02,4.228472525512889935e-02
2.335121946366369994e-01,6.724939473809500579e-02,3.523102005468959907e-01,3.168990168158359877e-01,2.205842956114729969e-01,4.443318810755909898e-02,-1.726532585588979873e-01,-1.276406905307820028e-01,1.900167212732949973e-01,2.251262504421429889e-01,-1.218530711795860061e-01,-2.812914988202879774e-01,-7.141752509064259839e-03,1.240324413105989981e-01,-3.992711600440090186e-02,-1.054660337173770057e-01,-7.094080625910380300e-02,-8.585314189851349365e-02,-2.505297603469880049e-02,5.519387632982380304e-02,3.098106982983379800e-03
1.726723288732890105e-01,-3.786950788231289999e-02,3.010995881054279733e-01,3.035332241933629827e-01,2.037672145257010126e-01,1.779793739132159991e-02,-1.972597140276370065e-01,-1.240205195758630058e-01,2.567566215971360255e-01,2.736880100375380098e-01,-7.782396389412080118e-02,-2.386355488488099974e-01,1.755568623941810083e-02,1.747759741297149894e-01,3.337410589022629659e-02,-7.827709382770700608e-02,-2.317240127992650084e-02,2.809306669525669844e-03,9.132714361361510269e-03,6.391580413034279873e-02,4.763384182117780252e-02
1.984940847758130122e-01,7.871775415567419665e-02,4.782309371648599816e-01,4.252194652691250187e-01,2.579161764698090220e-01,4.941004531364739938e-02,-1.460337482481710025e-01,-1.274611194651049939e-01,1.707253916886669887e-01,1.663949203852249925e-01,-1.977090512288509905e-01,-3.795249980083409969e-01,-1.000234713693659988e-01,8.370469810540770439e-02,-6.113293561477339821e-02,-1.729036968208360059e-01,-1.648223060844740129e-01,-1.523411960246099928e-01,-6.885077231602039494e-02,2.441229419203809828e-02,-9.821406284136699819e-03
1.659975998763819904e-01,-4.174565566677329934e-03,2.899631581016339776e-01,2.950839412234609882e-01,2.240007869818680108e-01,8.558612228580060599e-02,-1.806075520216730013e-01,-1.690639606868470091e-01,2.217221927511540125e-01,2.542033166334770056e-01,-1.548513332465260017e-01,-2.613626659904759730e-01,4.127045235350010333e-02,1.666166718051109996e-01,9.967412790232310291e-03,-6.753600603113550649e-02,-8.495340837075819607e-02,-1.163971186003709968e-01,-8.498506994618739221e-03,1.011506885509529940e-01,2.232221048239969863e-02
1.552246916478479954e-01,-6.333698108368740476e-02,2.316992365083410110e-01,2.845144314434899790e-01,2.195955312031379891e-01,3.858141085929030212e-02,-1.839262476395379931e-01,-1.084422906889629945e-01,2.452080872719580029e-01,2.395035689730510009e-01,-1.200936749811530035e-01,-2.561225560050999772e-01,8.400678469601949305e-03,1.616568625538289949e-01,2.501987254345990064e-02,-7.293713706123519658e-02,-1.831563068224269925e-02,-3.431493812180839986e-02,-2.956265783625789886e-02,5.171476986656629860e-02,2.392509792891829926e-02
2.837071358810689947e-01,1.443881826613039876e-01,4.061539379758229984e-01,3.285337305181260104e-01,2.708986322774259992e-01,9.842906604132829751e-02,-1.848835492271599934e-01,-1.715191203489689897e-01,1.681396200077719949e-01,1.977787820416760101e-01,-1.845356002139129925e-01,-3.325620667939480080e-01,-7.355886054936749963e-02,7.585415257029069769e-02,-3.104279299306150069e-02,-1.568066553043679923e-01,-1.884127559918510053e-01,-1.651021449751119974e-01,-8.576661205973210023e-02,-6.934163438796469778e-03,-9.701619104052589329e-03
1.502958058745869907e-01,-4.301733487189979971e-02,3.023734189543729745e-01,3.134526048754430194e-01,1.961605749418889877e-01,3.192569180108070087e-02,-2.030928743927679914e-01,-1.394343503874629908e-01,2.461159539724910028e-01,3.179985900070250171e-01,-1.197101751443069989e-01,-2.982163055039929733e-01,3.468473785277809834e-02,1.777106487423759928e-01,3.749159261842460039e-02,-4.197000750125499946e-02,-3.028047448358999957e-02,-5.091532565888710199e-02,-1.237651613895220017e-03,8.944202165501199953e-02,5.265733019461950326e-02
1.576524352606870072e-01,-1.031635347922330026e-01,3.215537851430099736e-01,3.363193383973659967e-01,2.257193547543180079e-01,5.919335615460909888e-02,-1.878450282522740045e-01,-1.600160252494630120e-01,2.187725452550010052e-01,2.790661031144209825e-01,-1.216820087810040057e-01,-2.726510766906349859e-01,4.841660846612950292e-02,1.933832885708469951e-01,1.886520632235070064e-02,-9.637148871983350351e-02,-7.023536553529390047e-02,-8.429067709962580202e-02,-2.317780397730440090e-02,8.043623944585799601e-02,3.025222732508920168e-02
1.279713786772549988e-01,-4.944903148154169981e-02,3.228229607638060106e-01,2.638137034152219784e-01,2.076460284671159950e-01,1.476281513786509986e-02,-2.587603253854039997e-01,-1.694654978585480032e-01,2.615965408345299892e-01,3.214079702837490116e-01,-1.164397675170849994e-01,-2.675805355392200102e-01,4.226181276318070196e-02,2.322689605580899874e-01,9.572620882042759405e-02,-3.592216943536129942e-02,-5.815840217261120104e-02,-3.192753807140850247e-02,-1.266658919731659949e-02,9.336929610006590441e-02,7.360845737418010570e-02
2.321714953619490041e-01,8.586005958777720437e-02,3.750189511954840071e-01,3.472181108801359883e-01,2.204189389099719953e-01,-1.628933077021510120e-02,-2.159349315794260038e-01,-1.318781648823769970e-01,2.192430030634590077e-01,2.085983257809599922e-01,-1.406110790435619873e-01,-2.798073709675020226e-01,-2.979729820457259828e-02,1.259598683641819927e-01,-2.738502740171160077e-02,-1.039627628840940066e-01,-5.882288701765230055e-02,-7.736964106193029711e-02,-7.044505986006810438e-02,1.503715379887590048e-02,1.261289788606109914e-02
9.741862384313890177e-02,7.544888915914250288e-03,3.862808963217059799e-01,3.672693061061519937e-01,2.784448045694070117e-01,8.608632064892460245e-02,-2.526135342929959893e-01,-1.964183731228119900e-01,2.977906989934159809e-01,2.587575758318820252e-01,-1.954356671012019986e-01,-2.614083830511709783e-01,1.375703764010999947e-02,1.297850109585720058e-01,3.613967948481119907e-02,-7.638254281050189942e-02,-1.018782355318220006e-01,-7.176311140763330654e-02,-1.697538883136820095e-02,4.393930931468040257e-02,4.414129556788719960e-02
8.871627582736689444e-02,-5.448578223059789838e-02,3.009895355789379834e-01,3.169684246764539748e-01,2.167151925168800120e-01,3.218433094070660000e-02,-1.635086013146440087e-01,-1.141571412738249941e-01,2.183094025455739884e-01,2.698239426038869793e-01,-9.466226333901869849e-02,-2.225346906078269904e-01,4.383289826598799760e-02,1.380079322477320014e-01,3.725659009786690123e-02,-2.871898345257030069e-02,-1.533314242323769935e-02,-5.332428008963190080e-02,-1.932689976573770049e-02,6.027723927987330144e-02,3.633464853827610141e-02
1.993348153633310027e-01,3.765021558339270297e-02,3.607363516398600090e-01,3.719027328064979931e-01,2.649313199071889890e-01,8.074770643087300637e-02,-1.536149587771530045e-01,-1.387030197429499900e-01,2.298088447706460036e-01,2.806652460333939891e-01,-1.561562431073940105e-01,-3.342274031421310077e-01,-3.751096036867219985e-02,1.111688655287760008e-01,-6.915543615756849713e-03,-1.117141885690639963e-01,-1.012892453151350014e-01,-1.064709934149030007e-01,-2.010937073822989876e-02,7.833881065440680136e-02,3.125537117556900085e-02
1.337589243183349985e-01,6.888403355324650146e-02,3.334057629932870026e-01,3.683429034900240207e-01,2.175717950545349999e-01,-2.881230927146660042e-02,-2.710179043898799933e-01,-1.485933339277739906e-01,2.635406490695709758e-01,2.718558564006399725e-01,-1.466276426095710073e-01,-3.034524088071730019e-01,1.556007883529460060e-02,2.009037446998309939e-01,5.190824751531129821e-02,-5.892443606346030316e-02,-5.183022394057690274e-02,-5.270716395342780330e-02,3.889344856582509918e-02,1.195136928742319971e-01,2.908931694051740055e-02
2.082300456325339999e-01,4.196718151151909715e-02,3.909081416246399932e-01,3.624614522117560189e-01,2.847695232084470063e-01,7.984359543376010060e-02,-1.780422558493079954e-01,-1.532693255947250033e-01,2.231388116610329986e-01,2.555708899748539986e-01,-1.189960874911720062e-01,-2.854898242144690013e-01,-4.000901600477450165e-02,1.002224820058650046e-01,-4.804950400685020079e-02,-1.226501880199740019e-01,-7.964750308370920073e-02,-1.082140554013849981e-01,-9.997440861102470377e-02,3.246212675161080224e-02,1.667592382399750092e-02
1.237194990803049954e-01,-9.258696001542780080e-03,3.115227761713800225e-01,2.756810085717950054e-01,2.313049014994890129e-01,3.886271968476390226e-02,-2.707080206596469973e-01,-1.738612040840769868e-01,2.263663918471310044e-01,2.295490398726660053e-01,-1.197002490109320000e-01,-2.359765153815930050e-01,-4.319005466054759781e-03,1.455531615008590074e-01,5.755450549296869944e-02,-8.222172246431400100e-02,-6.863024368832019995e-02,-2.347028483874959853e-02,2.472397677783040072e-03,5.473463729896770047e-02,3.599315526963710321e-02
3.531360626568970096e-01,7.476702395386500277e-02,6.372267949379190055e-01,7.126623405503650366e-01,3.857799209924310246e-01,7.822023459556680380e-02,-1.530579267225070095e-01,-8.543549425017349375e-02,3.985554201813000241e-01,3.488144018155199810e-01,-2.632196217418680262e-01,-4.438036695407229781e-01,2.149451067864059997e-02,7.563683391534159473e-02,-1.825794072325329920e-01,-2.452482622143729862e-01,-1.190588006720749992e-01,-1.515426282107399936e-01,-1.053700446560800058e-01,-1.394381219457140053e-02,-1.223367485553910061e-01
7.246743072221299709e-02,-1.224836728244770023e-01,2.874493338186259739e-01,3.646300100217160223e-01,2.497278288742469932e-01,7.769637846829459404e-02,-2.356656477901530045e-01,-2.037816276375910007e-01,2.573593021937369829e-01,2.894031144862669880e-01,-1.337159775809959872e-01,-3.113042192734590263e-01,4.816850066008469822e-02,2.022003423117930132e-01,-2.436535160990830132e-03,-1.129194588829310064e-01,-7.013001725895090521e-02,-7.441185808990059825e-02,2.447725500611359906e-02,1.636724656919220089e-01,1.003091125596090039e-01
1.963302076268469976e-01,3.746027954938840193e-02,3.749082862949389972e-01,3.858819228659119971e-01,2.868250060489950237e-01,6.248331977323610259e-02,-1.931653434781669954e-01,-1.129654147171680056e-01,2.687575487166540267e-01,3.060975270218320166e-01,-6.745498100970810651e-02,-2.210334233665139925e-01,-1.744574087206999906e-03,1.326736364759220077e-01,1.681288650436649906e-02,-8.783402823917099700e-02,-9.979012309718260365e-02,-6.313866014743689525e-02,-4.214091741929650026e-02,-1.057941940957119907e-03,1.536185464447149991e-02
1.551259123562949982e-01,-5.169295093052329870e-02,3.239419724925209909e-01,3.243142704392639741e-01,2.462884198589339879e-01,5.385237373145489864e-02,-2.563072155346530212e-01,-1.942912778140959973e-01,2.641882141535469852e-01,3.062125557537169751e-01,-1.396733347612529874e-01,-3.212846427560069884e-01,5.343068834276030327e-02,2.159541380877960104e-01,4.161794138328669956e-02,-6.258468677927529755e-02,-3.469430984570270188e-02,-5.019830479519599847e-02,1.471503995440070003e-02,1.126997151835970046e-01,6.135564770191310330e-02
1.424623495587480082e-01,-3.469889185340140070e-02,3.680978185525740076e-01,2.986136979617849962e-01,2.704421075193220170e-01,3.501523256015919711e-02,-2.896628897231600108e-01,-1.848434399234220038e-01,3.138982869923759855e-01,3.187244424886659933e-01,-1.107136982853010043e-01,-2.881254958747019868e-01,-6.480452625553830351e-03,1.840480559690929885e-01,9.039326342631580358e-02,-5.523184136456030235e-02,-6.160468472749210112e-02,-5.679827202809949876e-02,-1.969522506481550042e-02,5.031195039558050003e-02,7.483890682676019868e-02
4.871707783397229985e-01,5.932818779259010217e-02,3.288359911268740055e-01,3.246666098395449840e-01,2.876415322346049797e-01,-2.622991008434009952e-02,-1.685697453239929922e-01,-1.542813359363590098e-01,1.784877821670380060e-01,1.791754615707639997e-01,-6.913402894310420599e-02,-1.688376121450559930e-01,-4.012528939747560253e-02,4.067542929774339844e-02,5.200027159498120085e-04,5.882574555644429909e-02,4.825940509540980333e-02,-4.620139287647240245e-02,-2.170204290594419938e-02,2.892509883436290147e-02,2.535588114560780038e-02
6.063639453940630197e-01,1.811021263603559972e-01,3.977168402406139891e-01,3.426233035393609905e-01,2.666629652371509951e-01,3.423341587076710046e-02,-1.277408415092420035e-01,-1.773516768790069920e-01,1.771123613924870110e-01,1.396338529176689991e-01,-1.341536102995229962e-01,-2.498459292009420074e-01,-7.851285332195359623e-02,-2.150460034653450120e-02,-8.163345080929669539e-02,-8.960332361206960194e-02,-6.242604466620210041e-02,-1.239450023272589962e-01,-5.605299783261030039e-02,2.878505342951280174e-03,1.263652308850709942e-02
2.378803854230769899e-01,1.515250368716820062e-01,4.552373839932489785e-01,3.967631980289980098e-01,3.090119461022189928e-01,1.010537537951849973e-01,-2.091493433373549926e-01,-1.337982045278920118e-01,2.018782304800869898e-01,2.438169738401179953e-01,-1.168691148312529932e-01,-3.038197592671659786e-01,-7.415422699960959318e-02,6.161262524127310292e-02,-4.685855970602489928e-02,-1.706828548073310026e-01,-1.617215941908209942e-01,-1.294106590405909862e-01,-8.771891311441780414e-02,-2.378898735190559943e-02,-1.477957309756859974e-02
2.445758395438200061e-01,9.460239497770840666e-02,3.816830473319040018e-01,3.397329717541119898e-01,2.727157701318950189e-01,1.331097745101409990e-01,-1.458407085072790099e-01,-1.229604623903730043e-01,2.007344758804290030e-01,2.183522293110720103e-01,-1.580508867699640108e-01,-2.543816732737119723e-01,-1.572369311095460007e-02,9.791690789093319969e-02,-8.882797963905279814e-03,-9.915535730898529521e-02,-1.399690301859090047e-01,-1.528989695223909873e-01,-8.480914356471509763e-02,-1.420427301388380026e-02,3.575505690865319903e-03
2.844355605599450110e-01,1.383218915187310050e-01,4.266012368713840153e-01,4.588715683247410193e-01,3.474463553747110245e-01,1.255906013357319939e-01,-1.517783302500599896e-01,-1.600781185758639868e-01,1.637296985070590127e-01,1.941172927357769917e-01,-1.835955250689720042e-01,-3.244736216906279891e-01,-8.043380469449210035e-02,2.380936028206979971e-02,-9.480634998838299854e-02,-1.698858252845850125e-01,-1.500338161768960121e-01,-1.497111147650899976e-01,-1.027430138724880065e-01,1.115585719516059898e-03,-1.006341235280889916e-02
1.936535307882520096e-01,6.208693144581370338e-02,3.402105248883700028e-01,2.943582638549169794e-01,2.385921822235320122e-01,6.551032572487019978e-02,-2.028931570022630138e-01,-1.176001768666359998e-01,2.474050914936199996e-01,2.328694737307729912e-01,-9.525748530285900462e-02,-2.175067079266199965e-01,1.178335719115689928e-03,9.927490133036920295e-02,-2.743923790833120019e-02,-9.945624478156610271e-02,-6.931954456945470244e-02,-5.177012172733019835e-02,-3.011642297377300007e-02,2.427861208326290154e-02,1.399824868221290035e-02
4.754057812261630045e-01,-4.028050608863489868e-02,3.055956959573890019e-01,4.307718034756620185e-01,2.700703994795590202e-01,-5.519579303795570102e-02,-1.737167472312090011e-01,2.227825717712490078e-02,3.691225709710159730e-01,3.097269880732310132e-01,-1.025470721060560003e-01,-2.783066966744610071e-01,2.650362422636350079e-02,2.919084202197160249e-01,1.644886858007310049e-01,-1.173291769563180043e-01,-2.098514562607980138e-01,-7.249446592665609312e-02,1.362603508163550137e-01,1.827538596129670012e-01,3.025317390827610142e-02
